,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
hsa05022,hsa05022,Pathways of neurodegeneration - multiple diseases,415,-0.356631980623374,-1.65881375421067,3.74275451890997e-06,0.000124633725479702,4.96174348263522e-05,3017,tags=30%, list=21%, signal=25%,514/9377/11258/5603/9217/100532726/637/5705/5578/516/4713/836/6647/5609/4706/7311/10121/1769/4717/2876/1460/4696/1452/5685/7186/1457/54539/79139/8312/4718/5704/5691/2521/1857/4728/10383/5692/5702/9776/5694/4725/5693/5534/7846/842/4514/11315/203068/7416/1139/4726/5701/5608/5715/140775/4714/4218/1340/578/5695/1616/4720/4702/51164/7419/64837/1855/7415/2475/5708/4893/8851/84790/7326/5690/7477/808/6391/3798/10105/5700/5709/5532/2776/84516/22863/5707/120892/116442/5688/572/7345/4729/5717/7332/581/598/488/4747/5664/5594/84134/11047/4708/3265/3028/11211/2878/4538/10452/4519/1020/4539/51807/1536/4535/5602/55567/4540/4513/4541/4508/4509/4536/4537,0.627256739718528
hsa04518,hsa04518,Integrin signaling,135,0.439427750693406,1.6534959366578,0.00259179619516073,0.0375247014342836,0.0149388090633392,2012,tags=28%, list=14%, signal=24%,22801/7058/999/1956/1292/158326/3678/5228/3386/284217/3912/1280/7059/5293/3672/341640/3675/3676/5156/9459/255743/3655/3915/3693/595/5154/1288/1286/3911/3696/7424/3679/7040/3909/3371/894/3910/8516,0.431707695803346
hsa04213,hsa04213,Longevity regulating pathway - multiple species,56,0.50043072597462,1.65085662422513,0.0134780795288862,0.104376755421375,0.0415530133563216,681,tags=14%, list=5%, signal=14%,3310/1410/3303/3304/3305/5293/847/8471,0.380730400722792
hsa03083,hsa03083,Polycomb repressive complex,83,-0.45154493123354,-1.64918073720658,0.010556694733309,0.0862373795974363,0.0343316188720369,3950,tags=51%, list=27%, signal=37%,55777/10336/6015/7322/5928/23466/54881/57332/171023/648/4149/54880/23429/1460/23492/26053/7528/23512/6500/22992/57666/84733/84333/2145/84456/57713/3607/7703/9212/3065/1912/26147/7027/84678/10238/8314/83746/3054/11091/1387/51619/51460,0.380730400722792
hsa04915,hsa04915,Estrogen signaling pathway,98,0.456092244116709,1.64305952656335,0.00443692660117751,0.0567661099977855,0.0225989294014916,985,tags=16%, list=7%, signal=15%,3310/3760/90993/1956/5330/3303/3304/4313/3305/64764/25759/3710/5293/1839/3725/9586,0.407017918923954
hsa04610,hsa04610,Complement and coagulation cascades,37,0.528778488302009,1.63089639685726,0.028413831029686,0.168960816658668,0.067264316111084,2480,tags=38%, list=17%, signal=31%,5328/717/624/1191/710/5627/10878/5270/4179/7056/10544/1604/2149/7035,0.352487857583619
hsa04742,hsa04742,Taste transduction,33,0.55408833432621,1.62721432370179,0.0173282173583454,0.11540592760658,0.0459437930588602,2236,tags=39%, list=16%, signal=33%,22953/5330/3710/3352/5028/2784/954/5153/6335/112/5136/775/2550,0.352487857583619
hsa04060,hsa04060,Cytokine-cytokine receptor interaction,125,0.426228996247619,1.61294292160058,0.00794795633133807,0.0735185960648771,0.0292681947421049,2314,tags=38%, list=16%, signal=32%,83729/3589/2661/3604/115650/85480/3576/6387/9180/1271/151449/8809/355/3624/970/9235/3588/3625/1435/60401/51330/3560/27242/8744/7048/2826/8795/9466/652/3953/1896/3592/130399/7040/7043/659/651/8794/2690/8793/51561/3601/3554/3459/7852/1489/3572,0.380730400722792
hsa03020,hsa03020,RNA polymerase,34,-0.51268102931655,-1.61140605988514,0.0170216092708968,0.11540592760658,0.0459437930588602,4398,tags=62%, list=31%, signal=43%,5437/27297/5433/5431/5432/9533/51728/10621/55718/64425/11128/5436/84172/5438/5434/5439/25885/5441/10849/5435/171568,0.352487857583619
hsa05020,hsa05020,Prion disease,229,-0.370020103223064,-1.61133302948645,0.000429139397953731,0.00952689463457283,0.00379271398499139,3017,tags=35%, list=21%, signal=28%,514/9377/5603/100532726/5705/516/4713/836/6647/4706/4717/1460/4696/5685/1457/1535/54539/4718/5704/5691/4728/10383/5692/5702/5694/4725/5693/5291/5534/7846/842/4514/203068/7416/4726/5701/5715/4714/1340/10488/5695/4720/4702/7419/64837/5708/84790/5690/6391/3798/10105/5700/5709/5532/5707/5688/572/4729/5717/581/3312/5594/5566/11047/4708/4538/4519/4539/5567/51807/1958/1536/4535/5602/4540/4513/4541/4508/4509/4536/4537,0.49849310876659
