"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000229807",36745.2674957639,-0.388565137653818,0.102787263904177,3.67747983353651e-05,0.000708873203193039
"ENSG00000230090",30.6395852881467,3.15286396298448,1.15902776083889,0.000285955081539242,0.0037979890387864
"ENSG00000230124",1595.83716963478,-0.204010829380093,0.0870204481259054,0.00759545990876183,0.0463926132461968
"ENSG00000230316",274.338267628488,-0.919872829952764,0.203219478020689,3.17924436996e-07,1.25000757611418e-05
"ENSG00000230359",93.8322954654954,1.23022970426558,0.255453893835667,8.37227099798514e-08,3.83892578621509e-06
"ENSG00000230392",100.125626777796,1.2467369962705,0.25170491638972,4.31705038531809e-08,2.20535108473977e-06
"ENSG00000230590",360.249903910538,0.34374497844886,0.132202768645024,0.0015340789412392,0.0140683817020018
"ENSG00000230797",239.622049560784,0.705903977355773,0.159538026139584,7.09560107719349e-07,2.50850367493723e-05
"ENSG00000230798",232.043706649477,-0.591822492137617,0.248348226151157,0.000969323490836521,0.00995834902551708
"ENSG00000230873",119.537917684199,-0.806640790327965,0.252138015928175,6.9670981456647e-05,0.00122254773300569
"ENSG00000231305",112.720161721789,0.525235733695185,0.24784758080444,0.00239923298570681,0.0195422520249149
"ENSG00000231389",487.5900594386,-0.27859882223143,0.116862728344921,0.00389173267670996,0.0280351359091075
"ENSG00000231607",392.354848988359,0.715293961996835,0.125100475678629,8.60823665226996e-10,6.61458476641091e-08
"ENSG00000231728",79.374657985551,-1.76279557615698,0.73813714278614,0.000428584115937879,0.00521490491901854
"ENSG00000231770",146.138047241985,0.505297647009119,0.290825541250099,0.00526557042070267,0.0352921318602102
"ENSG00000231808",33.9504337559568,-0.609724557037688,0.627982539561943,0.00793140619395631,0.04792448956262
"ENSG00000231925",710.815114417983,0.348560490626269,0.0958482646492168,5.09964524041992e-05,0.000936864957486751
"ENSG00000232070",28.1282444444568,2.28698000119218,1.23645715256537,0.00184545304138365,0.0161493935415518
"ENSG00000232098",1127.99145742356,0.219399511031552,0.0933255294240377,0.00687343614896102,0.0432396947718565
"ENSG00000232956",2552.65544952679,0.475349972221666,0.0864766656585484,4.87445185552549e-09,3.07218261516041e-07
"ENSG00000233006",80.6048147633928,-0.47601098030402,0.315605023299587,0.00726322734428954,0.0449358785844501
"ENSG00000233024",475.342569310185,0.467941441650545,0.232073237199054,0.00362485235366187,0.0265559492413679
"ENSG00000233030",69.4309769745759,0.895488873530785,0.407530087983406,0.00123715434676827,0.011978615274693
"ENSG00000233822",267.380070254309,0.825843720075566,0.19728564087556,1.86497992093968e-06,5.71538330996305e-05
"ENSG00000234028",268.398393258112,0.629663219622926,0.176650163932229,2.83999261209648e-05,0.00057788870225344
"ENSG00000234350",119.871538520794,-0.0398655866227421,0.180486397996786,0.00642352803056472,0.0410228196198645
